"MUC","FAO",2038
"MUC","FCO",730
"MUC","FRA",299
"MUC","GOT",1036
"MUC","GRU",9857
"MUC","GRZ",313
"MUC","HAM",600
"MUC","JFK",6481
"MUC","KIV",1291
"MUC","KLX",1505
"MUC","LED",1741
"MUC","LHR",942
"MUC","LIS",1984
"MUC","LJU",311
"MUC","LUX",431
"MUC","LWO",900
"MUC","MAD",1497
"MUC","MAN",1130
"MUC","MLA",1407
"MUC","NAP",854
"MUC","OTP",1171
"MUC","PAD",427
"MUC","PMI",1216
"MUC","PMO",1137
"MUC","PRG",265
"MUC","PRN",965
"MUC","PVG",8778
"MUC","SJJ",713
"MUC","SOF",1101
"MUC","STR",192
"MUC","SUF",1110
"MUC","TIA",992
"MUC","TRN",471
"MUC","TSR",776
"MUC","TXL",480
"MUC","VCE",320
"MUC","YVR",8340
"MXP","EWR",6436
"MXP","FRA",490
"MXP","MUC",381
"NAP","DUS",1293
"NAP","MUC",854
"NBO","DAR",668
"NCE","FRA",716
"NCE","MUC",630
"NCL","DUS",700
"OLB","MUC",848
"ORD","AMS",6612
"ORD","MUC",7270
"OTP","DUS",1615
"OUA","ABJ",832
"PAD","MUC",427
"PEK","DUS",7796
"PEK","FRA",7787
"PHC","LOS",437
"PMI","FRA",1252
"PMO","FRA",1366
"POZ","FRA",633
"PRG","FRA",406
"PRN","FRA",1264
"PRN","MUC",965
"PVG","FRA",8858
"PVG","MUC",8778
"RLG","MUC",620
"ROB","BRU",5154
"RUH","FRA",4292
"SCN","TXL",571
"SFO","MUC",9437
"SHE","TAO",655
"SKG","DUS",1727
"SOF","MUC",1101
"SPU","MUC",639
"STR","EWR",6317
"STR","FRA",157
"STR","GRZ",501
"STR","MUC",192
"STR","SKG",1414
"STR","ZRH",145
"TAO","SHE",655
"TBS","MUC",2688
"TLS","FRA",898
"TOS","ALF",174
"TRN","FRA",542
"TRS","MUC",309
"TUN","FRA",1472
"TXL","ATH",1823
"TXL","BCN",1510
"TXL","BRU",633
"TXL","CPH",343
"TXL","DUS",469
"TXL","VIE",547
"TXL","VKO",1591
"VCE","FRA",577
"VIE","DUS",788
"VIE","MUC",355
"VIE","TXL",547
"VIE","YYZ",6948
"VKO","DUS",2058
"VKO","TXL",1591
"VLC","FRA",1371
"VNO","BRU",1454
"VNO","FRA",1242
"WAW","DUS",981
"WAW","HAM",753
"WAW","MUC",777
"WRO","MUC",477
"YUL","FRA",5855
"YUL","YYZ",507
"YVR","LHR",7579
"YVR","MUC",8340
"YYC","LHR",7015
"YYT","LHR",3716
"YYZ","CPH",6269
"YYZ","FCO",7086
"YYZ","FRA",6344
"YYZ","VIE",6948
"ZAD","FRA",834
"ZAG","MUC",435
"ZRH","DUS",444
"ZRH","FRA",286
"ZRH","MUC",261
"ZRH","STR",145
"ZRH","TXL",660
"ANU","AXA",179
"ANU","DOM",184
"ANU","SDQ",846
"ANU","SJU",469
"ANU","SKB",100
"ANU","SLU",357
"ANU","SXM",172
"BGI","ANU",515
"BGI","DOM",337
"BGI","FDF",235
"BGI","GND",276
"BGI","OGL",713
"CUR","POS",850
"DOM","BGI",337
"DOM","PTP",84
"DOM","SJU",594
"FDF","SLU",63
"GND","BGI",276
"GND","POS",164
"OGL","BGI",713
"POS","GND",164
"PTP","ANU",101
"SJU","ANU",469
"SKB","ANU",100
"SKB","SXM",91
"SLU","ANU",357
"SLU","BGI",193
"SLU","DOM",173
"STX","SXM",183
"SVD","BGI",186
"SVD","SLU",100
"SXM","ANU",172
"SXM","DOM",338
"SXM","STT",200
"CNX","ICN",3382
"CTS","ICN",1421
"GMP","CJU",451
"ICN","BKK",3669
"ICN","CRK",2545
"MFM","ICN",2103
"NGS","ICN",596
"EOI","KOI",27
"KOI","EOI",27
"KOI","NDY",38
"NDY","KOI",38
"NRL","EOI",27
"PPW","NRL",26
"PPW","WRY",3
"WRY","KOI",44
"AMM","BEN",1483
"BEN","AKF",930
"BEN","AMM",1483
"BEN","CAI",1082
"BEN","CMN",2602
"BEN","HBE",903
"BEN","IST",1247
"CAI","BEN",1082
"CMN","BEN",2602
"CMN","TIP",1933
"LAQ","TIP",824
"MLA","TIP",375
"TIP","AMM",2147
"TIP","BEN",671
"TIP","CAI",1753
"TIP","IST",1668
"TIP","LAQ",824
"TIP","LHR",2365
"TIP","SRX",370
"TIP","TUN",537
"TOB","TIP",1014
"TUN","BEN",1061
"TUN","SRX",871
"TUN","TIP",537
"BCN","WAW",1870
"BEG","WAW",818
"BRU","WAW",1146
"DUS","WAW",981
"FRA","KTW",748
"FRA","POZ",633
"FRA","WRO",599
"GDN","FRA",828
"GDN","MUC",814
"GVA","WAW",1261
"IST","WAW",1379
"JFK","WAW",6848
"KRK","FRA",800
"KRK","VIE",320
"KRK","WAW",246
"KTW","FRA",748
"LCA","WAW",2169
"LED","WAW",1025
"LHR","WAW",1470
"LIS","WAW",2749
"MAD","WAW",2271
"MSQ","WAW",509
"MUC","GDN",814
"MUC","WAW",777
"MXP","WAW",1150
"NCE","WAW",1390
"ODS","WAW",949
"PEK","WAW",6944
"POZ","MUC",576
"POZ","WAW",283
"SZZ","WAW",436
"TBS","WAW",2148
"TLL","WAW",841
"TLV","WAW",2508
"WAW","ARN",854
"WAW","ATH",1599
"WAW","BEG",818
"WAW","CDG",1342
"WAW","CPH",666
"WAW","EVN",2229
"WAW","FRA",896
"WAW","HAM",753
"WAW","IST",1379
"WAW","KBP",719
"WAW","KRK",246
"WAW","LHR",1470
"WAW","LJU",812
"WAW","LWO",335
"WAW","MSQ",509
"WAW","MXP",1150
"WAW","NCE",1390
"WAW","ORD",7519
"WAW","OTP",925
"WAW","PEK",6944
"WAW","PRG",521
"WAW","SVO",1150
"WAW","TBS",2148
"WAW","TLV",2508
"WAW","VNO",396
"WAW","WRO",305
"WAW","YYZ",6935
"WAW","ZRH",1031
"WRO","MUC",477
"WRO","WAW",305
"FON","XQP",128
"PJM","SJO",191
"PMZ","SJO",142
"SJO","FON",71
"ACE","BFS",2920
"ACE","BLK",2891
"ACE","GLA",3081
"ACE","LBA",2935
"ACE","NCL",3054
"AGP","BFS",2004
"AGP","EDI",2145
"AGP","LBA",1924
"AGP","MAN",1863
"AGP","NCL",2053
"ALC","EDI",1976
"ALC","EMA",1619
"ALC","GLA",1977
"ALC","LBA",1735
"ALC","NCL",1865
"BCN","LBA",1425
"BCN","MAN",1380
"BFS","ACE",2920
"BFS","ALC",1870
"BFS","DBV",2228
"BFS","FAO",1966
"BFS","MJV",1921
"BFS","PMI",1808
"BJV","EMA",2829
"BJV","GLA",3161
"BJV","NCL",2965
"BLK","ACE",2891
"BLK","TFS",3067
"BUD","MAN",1654
"CDG","EMA",504
"CDG","LBA",613
"CDG","MAN",588
"DBV","BFS",2228
"DBV","EMA",1848
"DBV","MAN",1932
"DBV","NCL",2002
"DLM","EMA",2942
"DLM","NCL",3075
"DUS","LBA",637
"EDI","AGP",2145
"EDI","MAH",1873
"EDI","MJV",2030
"EDI","PRG",1341
"EMA","ACE",2840
"EMA","AGP",1813
"EMA","BJV",2829
"EMA","BUD",1578
"EMA","FAO",1833
"EMA","FNC",2557
"EMA","LPA",3001
"EMA","MAH",1502
"EMA","MJV",1675
"EMA","PMI",1509
"EMA","RHO",2924
"EMA","TFS",3029
"FAO","BFS",1966
"FAO","BLK",1902
"FAO","EDI",2134
"FAO","GLA",2114
"FAO","LBA",1935
"FAO","NCL",2060
"FCO","GLA",1973
"FCO","LBA",1690
"FNC","EMA",2557
"FNC","MAN",2570
"FUE","GLA",3140
"FUE","MAN",2927
"GLA","AGP",2135
"GLA","BCN",1688
"GLA","DLM",3271
"GLA","FAO",2114
"GLA","FUE",3140
"GLA","HER",3197
"GLA","LPA",3227
"GLA","PFO",3652
"GLA","RHO",3258
"GLA","TFS",3242
"HER","GLA",3197
"HER","LBA",2926
"IBZ","EMA",1566
"IBZ","LBA",1683
"IBZ","MAN",1634
"IBZ","NCL",1812
"KGS","LBA",2907
"KRK","NCL",1545
"LBA","ALC",1735
"LBA","BCN",1425
"LBA","DLM",3012
"LBA","FCO",1690
"LBA","FNC",2640
"LBA","KGS",2907
"LBA","LCA",3453
"LBA","NCE",1306
"LBA","PMI",1626
"LBA","PSA",1432
"LBA","RHO",2997
"LBA","TFS",3118
"LBA","VCE",1367
"LBA","ZTH",2482
"LCA","LBA",3453
"LPA","EMA",3001
"LPA","GLA",3227
"LPA","MAN",3024
"MAH","EMA",1502
"MAH","MAN",1578
"MAH","NCL",1743
"MAN","ACE",2867
"MAN","AGP",1863
"MAN","ALC",1681
"MAN","BCN",1380
"MAN","BJV",2912
"MAN","DBV",1932
"MAN","FCO",1677
"MAN","HER",2929
"MAN","IBZ",1634
"MAN","JER",461
"MAN","KGS",2916
"MAN","NCE",1283
"MAN","PFO",3412
"MAN","PRG",1192
"MAN","PSA",1419
"MAN","REU",1381
"MAN","SPU",1743
"MAN","TFS",3048
"MAN","ZTH",2481
"MJV","EMA",1675
"MJV","LBA",1790
"MJV","MAN",1736
"MJV","NCL",1921
"NCL","AGP",2053
"NCL","DBV",2002
"NCL","DLM",3075
"NCL","FAO",2060
"NCL","FCO",1788
"NCL","KRK",1545
"NCL","MAH",1743
"NCL","PFO",3456
"NCL","PMI",1753
"NCL","REU",1559
"NCL","TFS",3231
"NCL","VCE",1451
"PFO","GLA",3652
"PMI","LBA",1626
"PMI","NCL",1753
"PRG","EMA",1119
"PRG","LBA",1165
"PRG","MAN",1192
"PRG","NCL",1206
"PSA","NCL",1531
"PUY","MAN",1502
"REU","BFS",1598
"RHO","LBA",2997
"RHO","MAN",3007
"TFS","BFS",3075
"TFS","BLK",3067
"TFS","EMA",3029
"TFS","GLA",3242
"TFS","LBA",3118
"TFS","NCL",3231
"TLS","MAN",1114
"VCE","EDI",1597
"VCE","NCL",1451
"VIE","MAN",1443
"ZTH","LBA",2482
"ZTH","MAN",2481
"BRU","VNO",1454
"MUC","VNO",1163
"VNO","CDG",1674
"VNO","MUC",1163
"MLE","PEK",5871
"MLE","PVG",5861
"PEK","MLE",5871
"CNM","ABQ",371
"IAD","HGR",88
"IAD","LNS",164
"LNS","IAD",164
"ACE","ZRH",2806
"AGP","GVA",1380
"AGP","ZRH",1608
"ARN","GVA",1683
"ARN","ZRH",1486
"ATH","ZRH",1639
"AYT","ZRH",2166
"BCN","BSL",822
"BCN","GVA",637
"BHX","ZRH",921
"BKK","ZRH",9054
"BRU","BSL",429
"BRU","DLA",5237
"BRU","NSI",5287
"BRU","ZRH",483
"BSL","BRU",429
"BSL","FCO",743
"BSL","FRA",282
"BUD","ZRH",804
"CDG","GVA",408
"CDG","ZRH",476
"CPH","GVA",1138
"DAR","NBO",668
"DBV","ZRH",937
"DLA","BRU",5237
"DME","GVA",2427
"DXB","ZRH",4768
"EWR","ZRH",6332
"FCO","ZRH",694
"FRA","BSL",282
"FRA","GVA",460
"FRA","ZRH",286
"GRU","ZRH",9609
"GVA","ARN",1683
"GVA","BCN",637
"GVA","BEG",1116
"GVA","BRU",532
"GVA","CAI",2824
"GVA","CPH",1138
"GVA","DME",2427
"GVA","EWR",6225
"GVA","LHR",754
"GVA","MUC",488
"GVA","NCE",300
"GVA","OLB",654
"GVA","PMI",792
"GVA","PRG",741
"GVA","PRN",1252
"GVA","TLV",2919
"GVA","VIE",817
"GVA","WAW",1261
"GVA","YUL",5905
"GVA","ZRH",230
"HAJ","ZRH",561
"HAV","ZRH",8217
"HER","GVA",2003
"IAD","GVA",6566
"IAD","ZRH",6673
"IST","ZRH",1762
"JFK","GVA",6201
"KBP","ZRH",1658
"LAS","ZRH",9172
"LAX","ZRH",9534
"LCY","BSL",692
"LED","ZRH",1966
"LHR","ZRH",788
"LIN","BRU",703
"LPA","ZRH",3001
"LUG","ZRH",165
"MAD","GVA",1010
"MAD","ZRH",1240
"MAN","ZRH",1007
"MIA","ZRH",7845
"MUC","BSL",328
"MUC","GVA",488
"MUC","ZRH",261
"MXP","ZRH",204
"NBO","ZRH",6084
"NUE","ZRH",293
"OLB","GVA",654
"OPO","GVA",1309
"ORD","ZRH",7131
"OTP","ZRH",1389
"PEK","ZRH",7971
"PMI","GVA",792
"PRG","ZRH",511
"PRN","GVA",1252
"PRN","ZRH",1120
"PUJ","ZRH",7526
"RAK","GVA",2029
"RMF","ZRH",3337
"SFO","ZRH",9376
"SKP","ZRH",1198
"SPU","ZRH",745
"STR","ZRH",145
"TFS","ZRH",3063
"TLV","ZRH",2809
"TPA","ZRH",7835
"VIE","BSL",677
"VLC","ZRH",1146
"WAW","GVA",1261
"WAW","ZRH",1031
"YUL","ZRH",5996
"YYZ","ZRH",6491
"ZRH","AGP",1608
"ZRH","AMS",603
"ZRH","ARN",1486
"ZRH","ATH",1639
"ZRH","AYT",2166
"ZRH","BCN",857
"ZRH","BEG",952
"ZRH","BHX",921
"ZRH","BOM",6540
"ZRH","BOS",6010
"ZRH","BUD",804
"ZRH","CDG",476
"ZRH","CGN",392
"ZRH","DEL",6148
"ZRH","DXB",4768
"ZRH","EWR",6332
"ZRH","FCO",694
"ZRH","FNC",2688
"ZRH","HAV",8217
"ZRH","HKG",9280
"ZRH","IAD",6673
"ZRH","IST",1762
"ZRH","JNB",8419
"ZRH","LAS",9172
"ZRH","LIS",1723
"ZRH","LJU",470
"ZRH","LPA",3001
"ZRH","LUX",296
"ZRH","MAD",1240
"ZRH","MIA",7845
"ZRH","MXP",204
"ZRH","NCE",436
"ZRH","NRT",9595
"ZRH","OPO",1530
"ZRH","ORD",7131
"ZRH","OSL",1425
"ZRH","OTP",1389
"ZRH","PEK",7971
"ZRH","PUJ",7526
"ZRH","PVG",9031
"ZRH","RAK",2255
"ZRH","RMF",3337
"ZRH","SKP",1198
"ZRH","TFS",3063
"ZRH","VIE",603
"ZRH","WAW",1031
"ZRH","YUL",5996
"AMS","TLV",3312
"ATH","TLV",1194
"BCN","TLV",3082
"BKK","TLV",6946
"BOM","TLV",4047
"EWR","TLV",9140
"FRA","TLV",2953
"GVA","TLV",2919
"HKG","TLV",7726
"JNB","TLV",6504
"LCA","TLV",339
"LED","TLV",3109
"LHR","TLV",3589
"MRS","TLV",2881
"OTP","TLV",1592
"SOF","TLV",1559
"TLV","ATH",1194
"TLV","BCN",3082
"TLV","BOM",4047
"TLV","BUD",2166
"TLV","EWR",9140
"TLV","FCO",2279
"TLV","GVA",2919
"TLV","LAX",12167
"TLV","LHR",3589
"TLV","LTN",3601
"TLV","MUC",2655
"TLV","OTP",1592
"TLV","PEK",7140
"TLV","PRG",2635
"TLV","VCE",2449
"TLV","YYZ",9295
"VIE","TLV",2361
"WAW","TLV",2508
"YYZ","TLV",9295
"AAL","OSL",352
"OLA","OSL",397
"OSL","AAL",352
"OSL","VDB",135
"VDB","OSL",135
"ATZ","CAI",344
"CAI","HBE",186
"CAI","HMB",422
"CAI","HRG",402
"CAI","LXR",511
"CAI","SSH",376
"HBE","SSH",560
"HMB","CAI",422
"HMB","JED",914
"SSH","HBE",560
"CLM","BFI",111
"ATM","ORX",433
"BEL","ATM",469
"BEL","BVS",221
"ITB","STM",243
"OZH","IEV",452
"OZH","VKO",869
"UDJ","IEV",623
"ANM","TMM",360
"ANM","TNR",519
"BKK","CAN",1706
"BKK","HKG",1689
"BKK","TNR",6862
"CAN","BKK",1706
"CDG","TNR",8748
"DIE","DZA",438
"DIE","NOS",151
"DIE","SVB",235
"DZA","MJN",339
"FTU","TNR",696
"HAH","TNR",925
"HKG","BKK",1689
"JNB","TNR",2135
"KUL","BKK",1221
"MOQ","TLE",350
"NOS","DIE",151
"NOS","TNR",616
"RUN","DIE",1157
"SMS","RUN",732
"SVB","WMN",139
"TLE","FTU",375
"TMM","SMS",122
"TNR","CDG",8748
"TNR","DIE",743
"TNR","FTU",696
"TNR","MJN",368
"TNR","MRS",8152
"TNR","MRU",1084
"TNR","NOS",616
"TNR","RUN",871
"TNR","SVB",579
"TNR","TMM",216
"TNR","WMN",441
"WMN","TMM",299
"WMN","TNR",441
"WMR","TMM",220
"ABJ","ACC",418
"ACC","ABJ",418
"AMM","BEY",238
"ATH","BEY",1135
"BEY","ATH",1135
"BEY","BRU",3139
"BEY","BSR",1201
"BEY","EVN",1058
"BEY","FRA",2838
"BEY","GVA",2834
"BEY","IST",990
"BEY","JED",1397
"BEY","KAN",3650
"BEY","KWI",1287
"BEY","LHR",3482
"BEY","LOS",4484
"BEY","NJF",857
"BEY","OTP",1442
"BEY","RUH",1465
"BEY","SVO",2468
"BEY","TUN",2309
"BSR","BEY",1201
"CDG","BEY",3187
"EVN","BEY",1058
"JED","BEY",1397
"LCA","BEY",207
"LHR","BEY",3482
"NJF","BEY",857
"OTP","BEY",1442
"SVO","BEY",2468
"BKK","XMN",2186
"CAN","FOC",702
"CAN","XMN",507
"CGK","XMN",3630
"CGO","XMN",1184
"CGQ","HGH",1599
"CGQ","NKG",1487
"CGQ","TAO",970
"CJU","FOC",1069
"CJU","XMN",1286
"CKG","KHN",903
"CKG","KWL",602
"CKG","LXA",1522
"CSX","CKG",662
"CSX","CTU",937
"CSX","HGH",736
"CSX","JJN",654
"CSX","KWE",660
"CSX","LHW",1291
"CSX","LZO",768
"CSX","TYN",1064
"CSX","URC",2880
"CSX","XIY",815
"CTU","CSX",937
"CTU","FOC",1622
"CTU","WUH",981
"CTU","XMN",1549
"CZX","TYN",919
"DLC","TAO",317
"FOC","BKK",2397
"FOC","CGK",3832
"FOC","CKG",1347
"FOC","CZX",666
"FOC","HRB",2266
"FOC","KMG",1681
"FOC","KUL",3213
"FOC","MFM",746
"FOC","PEK",1599
"FOC","SHA",608
"FOC","SYX",1354
"FOC","TNA",1236
"FOC","TPE",184
"FOC","TYN",1471
"FOC","XIY",1411
"HAK","FOC",1154
"HET","HGH",1413
"HET","TNA",644
"HET","TSN",508
"HFE","TYN",789
"HGH","CGQ",1599
"HGH","CKG",1329
"HGH","CSX",736
"HGH","CTU",1580
"HGH","KWE",1394
"HGH","LJG",2010
"HGH","NNG",1485
"HGH","SJW",1038
"HGH","SZX",1071
"HGH","TSN",1028
"HGH","TYN",1102
"HKG","XMN",496
"HRB","TAO",1151
"HRB","TSN",1027
"HRB","YNZ",1451
"HSN","PEK",1244
"ICN","XMN",1640
"INC","CGO",827
"INC","WUH",1137
"JJN","CSX",654
"JJN","KWE",1197
"JJN","NKG",773
"JJN","PEK",1710
"JJN","SZX",542
"JJN","TPE",268
"KHH","FOC",380
"KHH","XMN",315
"KHN","SZX",723
"KMG","KHN",1351
"KMG","KWE",419
"KMG","XMN",1534
"KUL","XMN",2996
"KWE","CSX",660
"KWE","FOC",1284
"KWE","HGH",1394
"KWE","JJN",1197
"KWE","KMG",419
"KWE","XMN",1157
"KWL","XMN",819
"LHW","CGO",951
"LHW","CSX",1291
"MFM","FOC",746
"MFM","HGH",1128
"MFM","JJN",589
"MIG","CSX",893
"NGB","XMN",674
"NKG","FOC",650
"NKG","HET",1192
"NKG","HRB",1670
"NKG","SHE",1175
"NKG","XIY",988
"NNG","FOC",1222
"NNG","XMN",1037
"PEK","HSN",1244
"PEK","JJN",1710
"SHA","FOC",608
"SHA","JJN",761
"SHE","NKG",1175
"SHE","TAO",655
"SHE","TNA",757
"SIN","CGK",882
"SIN","XMN",2993
"SYX","FOC",1354
"SYX","HGH",1732
"SZX","HGH",1071
"SZX","TSN",1863
"SZX","XMN",488
"TAO","DLC",317
"TAO","FOC",1151
"TAO","HRB",1151
"TAO","SHE",655
"TNA","DLC",446
"TNA","HGH",795
"TNA","SHE",757
"TNA","URC",2622
"TNA","WUH",730
"TPE","CSX",868
"TSA","XMN",350
"TSN","CKG",1432
"TSN","DLC",363
"TSN","FOC",1482
"TXN","TYN",1031
"TYN","CSX",1064
"TYN","CZX",919
"TYN","HFE",789
"TYN","HGH",1102
"URC","CSX",2880
"URC","TNA",2622
"URC","WUH",2758
"URC","XIY",2105
"WUH","CTU",981
"WUH","INC",1137
"WUH","JJN",793
"WUH","KMG",1274
"WUH","TNA",730
"WUH","TSN",970
"WUH","URC",2758
"WXN","XIY",406
"WXN","XMN",1180
"XIY","CKG",562
"XIY","CSX",815
"XIY","FOC",1411
"XIY","HGH",1193
"XIY","KHN",918
"XIY","NKG",988
"XIY","TSN",925
"XMN","CGK",3630
"XMN","CKG",1273
"XMN","CSX",635
"XMN","CTU",1549
"XMN","HAK",941
"XMN","HGH",672
"XMN","HSN",731
"XMN","KHN",529
"XMN","KMG",1534
"XMN","KUL",2996
"XMN","MFM",534
"XMN","NNG",1037
"XMN","PEK",1734
"XMN","SHA",804
"XMN","SHE",1964
"XMN","SYX",1138
"XMN","SZX",488
"XMN","TNA",1372
"XMN","TSN",1623
"XMN","TXN",577
"XMN","WUH",794
"XMN","YNZ",1008
"XMN","ZUH",561
"XNN","XIY",650
"YIH","CKG",474
"YIH","XMN",936
"ZUH","XMN",561
"AMM","BKK",6841
"AMS","ZRH",603
"AOR","KUL",410
"AOR","SZB",363
"AUH","KWI",850
"BBN","MYY",178
"BKI","BTU",459
"BKI","BWN",166
"BKI","HKG",1835
"BKI","ICN",3661
"BKI","KUD",140
"BKI","KUL",1629
"BKI","LDU",271
"BKI","LWY",140
"BKI","MYY",291
"BKI","SDK",222
"BKI","SIN",1432
"BKI","TWU",292
"BKK","AMM",6841
"BKK","CAI",7280
"BNE","KUL",6440
"BTH","SZB",363
"BTU","BKI",459
"BTU","KCH",348
"BTU","KUL",1257
"BTU","MYY",171
"BTU","SBW",150
"BWN","KUL",1487
"CDG","MIA",7371
"CDG","ORD",6664
"CEI","BKK",703
"CMB","KHI",2391
"CMB","MLE",778
"COK","KUL",2913
"DAC","KUL",2642
"DFW","FRA",8258
"DPS","KUL",1964
"DWC","KUL",5556
"FCO","CMB",7630
"FRA","DFW",8258
"HEL","CDG",1896
"HEL","LHR",1848
"HKG","BKI",1835
"HKG","KUL",2543
"HKT","BKK",674
"HKT","KUL",705
"ICN","BKI",3661
"IPH","SIN",482
"IST","KUL",8377
"JFK","LHR",5540
"JHB","KBR",526
"JHB","SZB",288
"KBR","SZB",348
"KCH","BTU",348
"KCH","KUL",970
"KCH","MZV",571
"KCH","PNK",210
"KHI","CMB",2391
"KIX","KUL",4943
"KTE","SZB",261
"KUA","PEN",366
"KUA","SIN",283
"KUD","BKI",140
"KUD","SDK",177
"KUL","ADL",5682
"KUL","AMS",10237
"KUL","BKK",1221
"KUL","BLR",2884
"KUL","BNE",6440
"KUL","BOM",3624
"KUL","CAN",2613
"KUL","CDG",10442
"KUL","CGK",1129
"KUL","CMB",2467
"KUL","COK",2913
"KUL","DAC",2642
"KUL","DEL",3877
"KUL","DRW",3636
"KUL","FOC",3213
"KUL","HKG",2543
"KUL","ICN",4613
"KUL","JED",7066
"KUL","JHB",250
"KUL","KBR",386
"KUL","KCH",970
"KUL","KMG",2489
"KUL","KUA",202
"KUL","LBU",1528
"KUL","MEL",6315
"KUL","MRU",5447
"KUL","MYY",1374
"KUL","PER",4140
"KUL","PNH",1038
"KUL","SBW",1143
"KUL","SGN",1050
"KUL","SYD",6585
"KUL","TAS",5369
"KUL","TGG",331
"KUL","XMN",2996
"LBU","BKI",113
"LBU","KUL",1528
"LBU","MYY",177
"LGL","MUR",124
"LHR","DFW",7627
"LHR","RDU",6216
"LKH","MUR",110
"LKH","MYY",144
"LWY","BKI",140
"LWY","BKM",100
"LWY","MYY",168
"MCT","AUH",381
"MCT","KUL",5209
"MEL","KUL",6315
"MKM","KCH",249
"MUR","BBN",137
"MUR","LGL",124
"MYY","BBN",178
"MYY","KCH",513
"MYY","LGL",164
"MYY","LKH",144
"MYY","LWY",168
"MYY","MKM",264
"MZV","BKI",251
"MZV","BWN",101
"MZV","KCH",571
"MZV","MYY",96
"NRT","DFW",10322
"NRT","KUL",5409
"ODN","MUR",83
"ORD","NRT",10074
"PEN","BKK",934
"PEN","BTJ",538
"PEN","HKT",381
"PEN","KBR",243
"PEN","KUA",366
"PEN","KUL",325
"PEN","SIN",602
"PEN","SZB",279
"PEN","USM",473
"PER","BKI",4212
"PKU","SZB",297
"PPS","BKI",518
"RDU","LHR",6216
"RGN","KUL",1688
"SAN","NRT",8924
"SBW","BKI",609
"SBW","MYY",319
"SDK","BKI",222
"SDK","TWU",176
"SGN","KUL",1050
"SIN","IPH",482
"SIN","KCH",706
"SIN","PEN",602
"SZB","AOR",363
"SZB","JHB",288
"SZB","KBR",348
"SZB","KTE",261
"SZB","LGK",409
"SZB","SIN",336
"SZB","TGG",304
"TAS","KUL",5369
"TGG","SZB",304
"TPE","BKI",2199
"TWU","BKI",292
"TWU","SDK",176
"USM","KUL",778
"USM","SZB",732
"XMN","KUL",2996
"BDO","SIN",1000
"BKI","SIN",1432
"CJB","SIN",3164
"CNX","SIN",2013
"DAD","REP",555
"DIL","SIN",2628
"DRW","SIN",3339
"HKT","SIN",980
"KCH","SIN",706
"KMG","SIN",2644
"LGK","SIN",728
"LOP","SIN",1765
"MAA","SIN",2925
"PEN","SIN",602
"PLM","SIN",479
"REP","PNH",236
"RGN","SIN",1932
"SIN","BKI",1432
"SIN","BLR",3179
"SIN","BPN",1464
"SIN","CCU",2904
"SIN","CEB",2423
"SIN","CJB",3164
"SIN","CKG",3167
"SIN","CSX",3141
"SIN","CTU",3250
"SIN","DIL",2628
"SIN","DVO",2484
"SIN","HAN",2218
"SIN","KTM",3538
"SIN","LGK",728
"SIN","MAA",2925
"SIN","PLM",479
"SIN","REP",1341
"SIN","RGN",1932
"SIN","SUB",1376
"SIN","TRV",3100
"SIN","USM",1010
"SIN","VTZ",2909
"SZX","SIN",2594
"TRV","SIN",3100
"UPG","SIN",1870
"USM","SIN",1010
"WUH","SIN",3445
"AUH","CMB",3300
"BAH","CMB",3752
"BOM","CMB",1526
"CMB","BKK",2392
"CMB","BOM",1526
"CMB","DAC",2166
"CMB","DEL",2396
"CMB","DMM",3835
"CMB","DXB",3288
"CMB","HRI",169
"CMB","IXM",355
"CMB","JED",4654
"CMB","KWI",4142
"CMB","MAA",647
"CMB","MCT",2940
"CMB","MLE",778
"CMB","SHJ",3280
"CMB","SIN",2750
"CMB","TRZ",419
"COK","CMB",506
"DAC","CMB",2166
"DEL","CMB",2396
"KUL","CMB",2467
"KWI","CMB",4142
"MAA","CMB",647
"MAA","HRI",753
"MCT","CMB",2940
"SEZ","CMB",3008
"TRV","CMB",357
"TRZ","CMB",419
"CPT","MRU",4117
"HKG","MRU",7734
"KUL","MRU",5447
"KUL","SIN",297
"LHR","MRU",9784
"MRU","BLR",4333
"MRU","BOM",4695
"MRU","CPT",4117
"MRU","DEL",5834
"MRU","DXB",5086
"MRU","NBO",3098
"MRU","PER",5886
"MRU","RRG",598
"MRU","RUN",232
"MRU","TNR",1084
"MRU","ZSE",255
"PER","MRU",5886
"PVG","MRU",8922
"RRG","MRU",598
"TNR","MRU",1084
"CTS","KIX",1083
"FUK","KIX",452
"HKG","KIX",2476
"ICN","KIX",860
"KHH","KIX",1959
"KIX","ISG",1549
"KIX","KOJ",512
"KIX","NGS",521
"KIX","PUS",582
"KIX","SDJ",655
"KIX","TPE",1703
"KOJ","KIX",512
"MYJ","KIX",243
"NGS","KIX",521
"NRT","KIX",491
"OKA","TPE",655
"DUR","JNB",479
"ELS","JNB",768
"GRJ","JNB",1041
"JNB","GRJ",1041
"YCS","YBK",283
"YEK","YRT",217
"YEK","YXN",149
"YFO","YTH",272
"YFO","YWG",610
"YGX","YWG",736
"YOW","YFB",2097
"YQD","YFO",87
"YQD","YTH",290
"YRT","YBK",257
"YRT","YEK",217
"YRT","YWG",1468
"YRT","YXN",68
"YRT","YYQ",465
"YRT","YZF",1136
"YRT","YZS",460
"YSK","YWG",1400
"YTH","YQD",290
"YTH","YYQ",398
"YUT","YRT",498
